"business_id","score","date","description","type"
"501107","94.5","20141014","","routine"

"501315","94","20141013","","routine"

"58522378-FCB7-8A6B-656FC36D04821289","93","20141017","","routine"

"A68E18F3-3048-983B-268AF1AB907E2B1D","93","20141014","","followup"

"04E30B2B-A07E-2422-F0D9EDF0B772198B","95","20141014","","routine"

"495472","95.5","20141014","","routine"

"496705","95","20141015","","routine"

"498540","95.5","20141014","","routine"

"55A78217-DF87-E9E5-0BB339E9743B4CAA","95.5","20141013","","routine"

"7E119D52-1422-201B-19CAEAE6C7DCEE25","95","20141013","","routine"

"A5AD698C-A0E5-380F-6950D3CE7A1B631F","95","20141016","","routine"

"B1F2DF3F-AC80-F72D-2F97FD07407EB638","95.5","20141015","","routine"

"C07D8266-92A3-8F8D-2F9D5BE26399B0A6","95","20141014","","routine"

"2273F2C9-EEB6-7517-0E370ECCD361165D","96.5","20141013","","routine"

"495627","96","20141016","","routine"

"497133","96","20141015","","routine"

"497261","96","20141013","","routine"

"C0939BD6-E376-0599-57FD30229DB581D5","95.5","20141014","","routine"

"C157F80A-FC68-9AF3-FD279998C6823023","95","20141014","","routine"

"EFE33C5F-0D40-DB64-DEBBFF4A4F33EE8C","95.5","20141014","","routine"

"500478","96","20141013","","routine"

"500650","96","20141010","","routine"

"500930","96","20141013","","routine"

"7921C4AF-CF6C-9FFD-EDD3A31C45A9BBE0","96","20141014","","routine"

"7D2C5E30-1422-201B-193177EC5CA6B742","96.5","20141013","","routine"

"B6BAC401-BAA3-10FA-0795B50CBCD56A1B","96","20141014","","followup"

"BBC097E1-E3CD-1CEE-1F7877F9B69E7988","96","20141013","","routine"

"08B080BE-95E8-63F4-3A3FB5E8F57CEE9F","97.5","20141016","","routine"

"1232F0E3-5F90-F07F-45A9E7125C096F49","97","20141015","","routine"

"340A05D6-ECBA-1CE6-0979DEA37768F20A","97.5","20141013","","routine"

"4EC409C2-0297-1C1F-EB18BA9EDC0E5037","97.5","20141017","","routine"

"502064","97","20141017","","routine"

"581C68B0-C10E-B324-2E1BC857D5B20CE5","97","20141016","","routine"

"5C06961C-BF95-3B43-415493D0133FDE77","97","20141013","","routine"

"6CB1B780-3048-9838-60C84A03E15A5C00","97","20141016","","routine"

"ABB915A7-FB1C-E245-55746A337E70412E","97.5","20141014","","routine"

"C08DCF1B-BE65-B4A2-C1ED2B27821042AF","98","20141015","","routine"

"F7F50C7A-BBD3-1C4E-C17ED794AD054A96","97.5","20141015","","routine"

"15B8F2B9-FCA5-BB94-0063A32E5138E3D1","98.5","20141015","","routine"

"1DA43AF1-3048-983B-26B46AE407CE4F63","98.5","20141014","","routine"

"496695","99.5","20141016","","routine"

"497756","98.5","20141016","","routine"

"5BEC7A4A-EFF6-FA15-70E2A54691263035","99","20141017","","routine"

"655D882B-BA09-34CD-22959FF0F746A8EF","98.5","20141016","","routine"

"7D477D2E-1422-201B-19C903267A7DE8D6","98.5","20141013","","routine"

"A6CA4022-172E-C0F4-E72513EB6FF76963","99.5","20141013","","routine"

"0101A22A-D384-15BD-CA44676FD691DEA0","90","20141022","","routine"

"0A34A22A-1422-201B-19C3CA251CE423A7","87.5","20141020","","routine"

"11837200-AA38-6721-3BB117E0C1C4E631","88.5","20141021","","routine"

"201ED96C-A040-DAA7-242024F2925075B5","91.5","20141022","","routine"

"497477","92.5","20141017","","routine"

"498724","91","20141021","","routine"

"500885","91.5","20141021","","routine"

"501323","92","20141022","","routine"

"526557","84.5","20141023","","routine"

"7111AA91-C38E-66BB-4885C77719D7819B","91.5","20141024","","routine"

"BAF57704-1422-201B-194EA2F8D7034481","90","20141021","","routine"

"C706E4A5-AE68-2750-2A46DF253AB7D43E","100","20141022","","routine"

"CE9D7EC4-11C7-153B-1A8BA6ABC0E5AF53","90","20141023","","routine"

"F03F4BB1-914F-DC57-1FB3A50B25E0B936","90","20141022","","routine"

"F0CD6012-DC80-1D12-2BEE32C072F60680","90.5","20141024","","routine"

"13B29D63-E9F4-14C3-64C4A456644C7EFB","94.5","20141020","","routine"

"496619","94.5","20141023","","followup"

"497093","93","20141022","","routine"

"501439","94","20141021","","routine"

"508921","94","20141023","","routine"

"5CAE0190-A79F-C324-73BAE0DA4AE50868","94","20141022","","routine"

"8B5328A8-B2E0-4E19-155FDA6E9403376C","94","20141023","","routine"

"A3369CD8-3048-98E5-1AB6A39914ACC073","93","20141022","","routine"

"B11D1262-16DD-AB5F-66C9138D7A197A2F","93","20141022","","routine"

"D465AE6F-D5C1-B732-EF07F0FBE88F1806","94","20141023","","routine"

"3A5EC93E-A45C-6C77-D2662B38159F6BD4","95","20141021","","routine"

"499814","95.5","20141022","","routine"

"4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D","95","20141020","","routine"

"501700","95.5","20141023","","routine"

"501833","95","20141022","","routine"

"527249","95","20141024","","routine"

"C6F2AC1A-EDAB-9B7A-7164DBE7C9D37EB6","95.5","20141016","","routine"

"C8B76CD4-10A1-1141-D091D84704B91010","95.5","20141024","","routine"

"F99D72F8-1422-201B-190746717E716EF2","95","20141023","","routine"

"15AD3A00-015F-5536-CC3022034A561980","96.5","20141020","","routine"

"17A5DDB7-3048-9838-606F8EAF41749C7B","96","20141022","","routine"

"34239805-D454-ECC2-274110EA83F9892E","96","20141021","","routine"

"3CB8B5D8-1422-201B-1993D4CD0D132606","96","20141023","","routine"

"404C2D11-EB55-CDE2-1F18492576CE0ECD","96.5","20141024","","routine"

"496289","96.5","20141017","","routine"

"498037","96","20141017","","routine"

"498329","96.5","20141024","","routine"

"4E5255AC-3048-98E5-1ADD46490DAE9BCF","96","20141021","","routine"

"500789","96","20141017","","routine"

"500797","96.5","20141021","","routine"

"527914","96.5","20141024","","routine"

"6DDD824A-C437-8036-AAE46F5FA104B727","96","20141022","","routine"

"6EFA6E0C-A16D-5A75-6F50A734C2B74EA1","96.5","20141023","","routine"

"A3F9F7DE-F3F4-6DD0-2B33EF1C82AD3A3E","96","20141024","","routine"

"AA569673-3048-9838-FC0E03F0F7C0E458","96","20141021","","routine"

"B599B695-1265-D986-C22EFB03BC3B4599","96.5","20141024","","followup"

"C40000F6-AB8F-F73B-3A9397C2B1710586","96","20141022","","routine"

"C4C31083-1315-A7FC-6C9E1114738FE7BE","96.5","20141021","","routine"

"FF37A78D-A563-DF93-D5EA468DA29F0BB7","96","20141023","","routine"

"0686332A-1422-201B-1921E27F28651CDF","97","20141021","","routine"

"11931AC8-6E33-A8E2-B902FFB96B7A6CE9","97","20141020","","routine"

"2D13606F-A936-A5E0-BBD19B16D7C41B39","97","20141021","","routine"

"3B7059B2-9EC2-DF5B-7834A1C6E90AAA46","97.5","20141022","","routine"

"496902","97","20141022","","routine"

"500517","97.5","20141022","","routine"

"500827","97","20141017","","routine"

"500897","97.5","20141022","","routine"

"504CEB2E-D57C-41B6-96FAAD390C0B8A5D","97","20141024","","routine"

"527360","97","20141021","","routine"

"527649","97.5","20141023","","routine"

"C0686023-973B-2078-564C8E97B5369054","97","20141022","","routine"

"C69FB1C2-F685-ECBF-370DEEB5A112935C","97.5","20141021","","routine"

"CB41D5B1-B297-371A-1A56A61ACB70219E","97","20141021","","routine"

"D0F7B380-0691-E233-062EF55878C492AF","97","20141023","","routine"

"F1A13D13-1665-C12D-FA8CECC9EC43C341","97","20141016","","routine"

"188054C8-EA17-D7E4-283448B419D3106A","99","20141017","","routine"

"3A523480-D25E-CF91-DE7891AB2DA5F1EA","99.5","20141023","","routine"

"494790","99.5","20141023","","routine"

"495341","98.5","20141022","","routine"

"496846","98.5","20141023","","routine"

"497295","98.5","20141020","","routine"
