business_id,result,date,description,type,score
FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20160516,Restaurant: Food Handler Education on Site,Routine,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20160126,Restaurant: Food Handler Education on Site,Routine,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20151005,Restaurant: Food Handler Education on Site,Routine,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20150529,Restaurant: Food Handler Education on Site,Routine,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20150206,Restaurant: Food Handler Education on Site,followup,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20150205,"Restaurant: Food Handler Education on Site, Product Seized & Destroyed, Ticket Served - Part 1",Routine,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20150205,"Restaurant: Food Handler Education on Site, Product Seized & Destroyed, Ticket Served - Part 1",Routine,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20141031,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20141029,Restaurant: Food Handler Education on Site,followup,100

FC247A49-F4D7-4DCD-BA96-57F7F6996B50,PASS,20141022,Restaurant: Food Handler Education on Site,Routine,100

71EBEACE-B78A-499E-9A0C-5F82E9A510F8,PASS,20151203,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

71EBEACE-B78A-499E-9A0C-5F82E9A510F8,PASS,20150708,Restaurant: Food Handler Education on Site,followup,100

71EBEACE-B78A-499E-9A0C-5F82E9A510F8,PASS,20150629,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

71EBEACE-B78A-499E-9A0C-5F82E9A510F8,PASS,20150629,Restaurant: Food Handler Education on Site,Routine,100

71EBEACE-B78A-499E-9A0C-5F82E9A510F8,PASS,20141203,Restaurant: Food Handler Education on Site,Routine,100

71EBEACE-B78A-499E-9A0C-5F82E9A510F8,PASS,20140611,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

D5B66A45-2E15-412A-A939-615E28CA220E,PASS,20150805,"Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI, Sample Taken - Water",Routine,100

D5B66A45-2E15-412A-A939-615E28CA220E,PASS,20150616,"Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI, Sample Taken - Water",Routine,100

D5B66A45-2E15-412A-A939-615E28CA220E,PASS,20140820,"Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

D5B66A45-2E15-412A-A939-615E28CA220E,PASS,20140627,"Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20160505,"Food Take Out: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",followup,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20160404,Food Take Out: Food Handler Education on Site,followup,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20160225,"Food Take Out: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site, Summons Served - Part 3",followup,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20160225,"Food Take Out: Food Handler Education on Site, Summons Served - Part 3",followup,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20160218,"Food Take Out: Food Handler Education on Site, Product Seized & Destroyed",Routine,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20151118,"Food Take Out: Food Handler Education on Site, Ticket Served - Part 1",Routine,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20150716,Food Take Out: Satisfactory - No Immediate Action Required by PHI,followup,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20150714,"Food Take Out: Food Handler Education on Site, Ticket Served - Part 1",Routine,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,PASS,20150203,"Food Take Out: Establishment Re-opened, Food Handler Education on Site",followup,100

0B8F5562-C4D6-42EF-8EC7-701CC68A97CC,CL,20150202,"Food Take Out: Food Handler Education on Site, HPPA Section 13 Closure Order Served, Product Seized & Destroyed",Routine,0

861B97F7-6980-45B4-9C88-7391514DEDA5,PASS,20160503,"Restaurant: Food Handler Education on Site, Ticket Served - Part 1",Routine,100

861B97F7-6980-45B4-9C88-7391514DEDA5,PASS,20151125,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

861B97F7-6980-45B4-9C88-7391514DEDA5,PASS,20150209,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

861B97F7-6980-45B4-9C88-7391514DEDA5,PASS,20150209,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

861B97F7-6980-45B4-9C88-7391514DEDA5,PASS,20141030,Restaurant: Food Handler Education on Site,Routine,100

861B97F7-6980-45B4-9C88-7391514DEDA5,PASS,20140714,"Restaurant: Food Handler Education on Site, Ticket Served - Part 1",Routine,100

861B97F7-6980-45B4-9C88-7391514DEDA5,PASS,20140609,Restaurant: Food Handler Education on Site,Routine,100

47C594C2-D174-4A23-8B00-77B452F51100,PASS,20160309,Restaurant: Food Handler Education on Site,Routine,100

47C594C2-D174-4A23-8B00-77B452F51100,PASS,20151116,Restaurant: Food Handler Education on Site,Routine,100

47C594C2-D174-4A23-8B00-77B452F51100,PASS,20150724,Restaurant: Food Handler Education on Site,Routine,100

47C594C2-D174-4A23-8B00-77B452F51100,PASS,20150324,Restaurant: Food Handler Education on Site,followup,100

47C594C2-D174-4A23-8B00-77B452F51100,PASS,20150317,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

47C594C2-D174-4A23-8B00-77B452F51100,PASS,20141222,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

47C594C2-D174-4A23-8B00-77B452F51100,PASS,20141218,Restaurant: Food Handler Education on Site,Routine,100

47C594C2-D174-4A23-8B00-77B452F51100,PASS,20141218,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

02EBA71E-6554-44FF-A57B-79D7F810A085,PASS,20151203,"Banquet Hall: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

02EBA71E-6554-44FF-A57B-79D7F810A085,PASS,20141210,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

E61FBC1F-DE35-4F3F-AC17-83BA197E906D,PASS,20160118,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

E61FBC1F-DE35-4F3F-AC17-83BA197E906D,PASS,20151114,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

E61FBC1F-DE35-4F3F-AC17-83BA197E906D,PASS,20150602,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

E61FBC1F-DE35-4F3F-AC17-83BA197E906D,PASS,20140929,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

E61FBC1F-DE35-4F3F-AC17-83BA197E906D,PASS,20140925,Restaurant: Food Handler Education on Site,Routine,100

AEE9BFCA-C814-400F-A6EA-86E41271CEA1,PASS,20160204,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

AEE9BFCA-C814-400F-A6EA-86E41271CEA1,PASS,20150831,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

AEE9BFCA-C814-400F-A6EA-86E41271CEA1,PASS,20150128,Restaurant: Food Handler Education on Site,Routine,100

AEE9BFCA-C814-400F-A6EA-86E41271CEA1,PASS,20140815,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Product Seized & Destroyed",Routine,100

AEE9BFCA-C814-400F-A6EA-86E41271CEA1,PASS,20140815,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",followup,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20160307,Restaurant: Food Handler Education on Site,Routine,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20151013,"Restaurant: Food Handler Education on Site, Ticket Served - Part 1",followup,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20151013,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",followup,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20151009,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",followup,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20151006,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Product Seized & Destroyed",Routine,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20150722,Restaurant: Food Handler Education on Site,Routine,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20150409,Restaurant: Food Handler Education on Site,Routine,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20141105,Restaurant: Food Handler Education on Site,Routine,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20140527,Restaurant: Food Handler Education on Site,followup,100

FC0AA402-98BA-4B7A-AE65-91DE3C012FAE,PASS,20140523,Restaurant: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20160202,Banquet Hall: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20151029,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20150626,Banquet Hall: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20150303,Banquet Hall: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20141117,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,followup,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20141103,Banquet Hall: Food Handler Education on Site,Routine,100

D34BCA04-4C24-4D46-99FB-AA4449D59B2A,PASS,20140707,"Banquet Hall: Satisfactory - No Immediate Action Required by PHI, HACCP Audit",Routine,100

3812C65D-2C3E-4939-B8A1-B3A96B5839AC,PASS,20160302,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

3812C65D-2C3E-4939-B8A1-B3A96B5839AC,PASS,20151203,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

3812C65D-2C3E-4939-B8A1-B3A96B5839AC,PASS,20151203,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

3812C65D-2C3E-4939-B8A1-B3A96B5839AC,PASS,20150709,"Restaurant: Food Handler Education on Site, Ticket Served - Part 1",followup,100

3812C65D-2C3E-4939-B8A1-B3A96B5839AC,PASS,20150623,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

3812C65D-2C3E-4939-B8A1-B3A96B5839AC,PASS,20141021,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20160121,Restaurant: Food Handler Education on Site,Routine,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20151113,Restaurant: Food Handler Education on Site,Routine,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20150727,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20150401,Restaurant: Food Handler Education on Site,followup,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20150306,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Ticket Served - Part 1",followup,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20150306,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",followup,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20150302,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Product Seized & Destroyed",Routine,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20141202,Restaurant: Food Handler Education on Site,Routine,100

D9DA90F0-54CB-4C8E-AFB6-B804F5736C1D,PASS,20140721,Restaurant: Food Handler Education on Site,Routine,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20160108,"Restaurant: Food Handler Education on Site, Sample Taken - Food",Routine,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20151107,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20151104,Restaurant: Food Handler Education on Site,Routine,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20150723,Restaurant: Food Handler Education on Site,Routine,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20150317,Restaurant: Food Handler Education on Site,followup,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20150311,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20150311,Restaurant: Food Handler Education on Site,Routine,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20141216,Restaurant: Food Handler Education on Site,Routine,100

A4928E7F-5904-4EB2-AEF2-CC2612F88C7E,PASS,20140806,Restaurant: Food Handler Education on Site,Routine,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20160127,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20151130,Restaurant: Food Handler Education on Site,Routine,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20151130,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20150702,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20150630,"Restaurant: Food Handler Education on Site, Ticket Served - Part 1",Routine,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20150320,Restaurant: Food Handler Education on Site,Routine,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20141024,"Restaurant: Food Handler Education on Site, Ticket Served - Part 1",followup,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20141021,Restaurant: Food Handler Education on Site,Routine,100

BF677444-47A9-47CC-BA27-DF2759BD9089,PASS,20140618,"Restaurant: Food Handler Education on Site, Product Seized & Destroyed, Ticket Served - Part 1",Routine,100

F0F60121-1D7A-4053-A151-FA7F959E0D44,PASS,20160506,Food Take Out: Food Handler Education on Site,Routine,100

F0F60121-1D7A-4053-A151-FA7F959E0D44,PASS,20151201,Food Take Out: Food Handler Education on Site,Routine,100

F0F60121-1D7A-4053-A151-FA7F959E0D44,PASS,20151201,Food Take Out: Food Handler Education on Site,Routine,100

F0F60121-1D7A-4053-A151-FA7F959E0D44,PASS,20150615,Food Take Out: Food Handler Education on Site,Routine,100

F0F60121-1D7A-4053-A151-FA7F959E0D44,PASS,20140808,Food Take Out: Food Handler Education on Site,Routine,100

8D410C04-9683-440B-8FF0-FE0CA5CD95B2,PASS,20160428,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

8D410C04-9683-440B-8FF0-FE0CA5CD95B2,PASS,20160428,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

8D410C04-9683-440B-8FF0-FE0CA5CD95B2,PASS,20150902,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

8D410C04-9683-440B-8FF0-FE0CA5CD95B2,PASS,20150605,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

8D410C04-9683-440B-8FF0-FE0CA5CD95B2,PASS,20140716,Restaurant: Food Handler Education on Site,Routine,100

8D410C04-9683-440B-8FF0-FE0CA5CD95B2,PASS,20140604,Restaurant: Food Handler Education on Site,Routine,100

3E0DE9E4-BC45-4B25-AFDF-107882BF48D5,PASS,20151130,"Cafeteria: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

3E0DE9E4-BC45-4B25-AFDF-107882BF48D5,PASS,20141201,"Cafeteria: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

3E0DE9E4-BC45-4B25-AFDF-107882BF48D5,PASS,20140602,Cafeteria: Satisfactory - No Immediate Action Required by PHI,Routine,100

648D1ADF-3385-492A-8AA3-7ABECA140155,PASS,20160413,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

648D1ADF-3385-492A-8AA3-7ABECA140155,PASS,20151204,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

648D1ADF-3385-492A-8AA3-7ABECA140155,PASS,20150811,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

648D1ADF-3385-492A-8AA3-7ABECA140155,PASS,20150413,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

648D1ADF-3385-492A-8AA3-7ABECA140155,PASS,20141208,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

648D1ADF-3385-492A-8AA3-7ABECA140155,PASS,20140818,Restaurant: Food Handler Education on Site,followup,100

648D1ADF-3385-492A-8AA3-7ABECA140155,PASS,20140814,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

D964E5E4-C2F9-423B-A96B-7481F0004E55,PASS,20151021,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

D964E5E4-C2F9-423B-A96B-7481F0004E55,PASS,20150410,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

D964E5E4-C2F9-423B-A96B-7481F0004E55,PASS,20140903,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

86DA84C7-B88A-4D9C-9091-4C0E604706F3,PASS,20150602,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

310F2729-F459-4B01-B759-0001E9D18AF4,PASS,20160315,"Restaurant: Food Handler Education on Site, Product Seized & Destroyed",Routine,100

310F2729-F459-4B01-B759-0001E9D18AF4,PASS,20151124,Restaurant: Food Handler Education on Site,followup,100

310F2729-F459-4B01-B759-0001E9D18AF4,PASS,20151123,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Ticket Served - Part 1",Routine,100

310F2729-F459-4B01-B759-0001E9D18AF4,PASS,20150819,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

310F2729-F459-4B01-B759-0001E9D18AF4,PASS,20150818,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Product Seized & Destroyed",Routine,100

310F2729-F459-4B01-B759-0001E9D18AF4,PASS,20150324,Restaurant: Food Handler Education on Site,Routine,100

310F2729-F459-4B01-B759-0001E9D18AF4,PASS,20141008,Restaurant: Food Handler Education on Site,Routine,100

310F2729-F459-4B01-B759-0001E9D18AF4,PASS,20140724,Restaurant: Food Handler Education on Site,Routine,100

59F79946-862B-4EA2-8CB0-0006998D5370,PASS,20160113,Ice Cream / Yogurt Vendor: Satisfactory - No Immediate Action Required by PHI,Routine,100

59F79946-862B-4EA2-8CB0-0006998D5370,PASS,20150724,Ice Cream / Yogurt Vendor: Satisfactory - No Immediate Action Required by PHI,Routine,100

59F79946-862B-4EA2-8CB0-0006998D5370,PASS,20150323,Ice Cream / Yogurt Vendor: Satisfactory - No Immediate Action Required by PHI,Routine,100

B58ED84F-1794-4746-B31B-002ED242001A,PASS,20160516,Restaurant: Food Handler Education on Site,Routine,100

B58ED84F-1794-4746-B31B-002ED242001A,PASS,20151102,Restaurant: Food Handler Education on Site,Routine,100

B58ED84F-1794-4746-B31B-002ED242001A,PASS,20150324,Restaurant: Food Handler Education on Site,Routine,100

B58ED84F-1794-4746-B31B-002ED242001A,PASS,20141015,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

7907980A-07A2-4F68-B79E-00462C83CD10,PASS,20160127,Food Take Out: Food Handler Education on Site,Routine,100

7907980A-07A2-4F68-B79E-00462C83CD10,PASS,20150728,Food Take Out: Food Handler Education on Site,Routine,100

7907980A-07A2-4F68-B79E-00462C83CD10,PASS,20150209,Food Take Out: Food Handler Education on Site,Routine,100

7907980A-07A2-4F68-B79E-00462C83CD10,PASS,20140714,Food Take Out: Food Handler Education on Site,Routine,100

E80B0CAA-005A-4A2D-97DB-004CE5399720,PASS,20151118,Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI,Routine,100

E80B0CAA-005A-4A2D-97DB-004CE5399720,PASS,20141120,"Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

9E8D6E19-7A9F-4BD6-A19E-00531FFCDBF9,PASS,20160113,Child Care Catered: Satisfactory - No Immediate Action Required by PHI,Routine,100

9E8D6E19-7A9F-4BD6-A19E-00531FFCDBF9,PASS,20150923,Child Care Catered: Satisfactory - No Immediate Action Required by PHI,Routine,100

9E8D6E19-7A9F-4BD6-A19E-00531FFCDBF9,PASS,20150617,Child Care Catered: Satisfactory - No Immediate Action Required by PHI,Routine,100

73FCC4F9-A3E8-4354-8CC5-0062632099F8,PASS,20151210,Restaurant: Food Handler Education on Site,Routine,100

73FCC4F9-A3E8-4354-8CC5-0062632099F8,PASS,20150622,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

73FCC4F9-A3E8-4354-8CC5-0062632099F8,PASS,20141008,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

1161F1DD-7015-4BF3-8697-007C73DF3411,PASS,20160219,Child Care Catered: Satisfactory - No Immediate Action Required by PHI,Routine,100

1161F1DD-7015-4BF3-8697-007C73DF3411,PASS,20150820,Child Care Catered: Satisfactory - No Immediate Action Required by PHI,Routine,100

1161F1DD-7015-4BF3-8697-007C73DF3411,PASS,20150219,Child Care Catered: Satisfactory - No Immediate Action Required by PHI,Routine,100

1161F1DD-7015-4BF3-8697-007C73DF3411,PASS,20140903,"Child Care Catered: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

FC29A985-E61E-4061-9F4B-008100D6042B,PASS,20160418,Restaurant: Food Handler Education on Site,Routine,100

FC29A985-E61E-4061-9F4B-008100D6042B,PASS,20150824,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

FC29A985-E61E-4061-9F4B-008100D6042B,PASS,20150611,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

FC29A985-E61E-4061-9F4B-008100D6042B,PASS,20140923,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

56E0DA8A-7B79-443D-803C-00A169FDC8E0,PASS,20151207,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

56E0DA8A-7B79-443D-803C-00A169FDC8E0,PASS,20150622,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

56E0DA8A-7B79-443D-803C-00A169FDC8E0,PASS,20141110,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

56E0DA8A-7B79-443D-803C-00A169FDC8E0,PASS,20140526,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

4F4785A9-89A1-4214-A1A0-00B5C44D76E8,PASS,20160422,Banquet Hall: Food Handler Education on Site,Routine,100

4F4785A9-89A1-4214-A1A0-00B5C44D76E8,PASS,20151204,Banquet Hall: Food Handler Education on Site,Routine,100

4F4785A9-89A1-4214-A1A0-00B5C44D76E8,PASS,20150806,Banquet Hall: Food Handler Education on Site,Routine,100

4F4785A9-89A1-4214-A1A0-00B5C44D76E8,PASS,20150304,Banquet Hall: Food Handler Education on Site,Routine,100

4F4785A9-89A1-4214-A1A0-00B5C44D76E8,PASS,20141031,Banquet Hall: Satisfactory - No Immediate Action Required by PHI,followup,100

4F4785A9-89A1-4214-A1A0-00B5C44D76E8,PASS,20141024,"Banquet Hall: Acceptable Temporary Measure in Place, Food Handler Education on Site, Sample Taken - Other",Routine,100

4F4785A9-89A1-4214-A1A0-00B5C44D76E8,PASS,20140722,"Banquet Hall: Food Handler Education on Site, Product Seized & Destroyed, Sample Taken - Other",Routine,100

987A42D6-E4F8-407D-8D6C-00C7501CE92D,PASS,20160104,"Cafeteria: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

ADD2FAF9-7F10-4FFE-ADF5-00CD6490FD12,PASS,20160425,Food Take Out: Food Handler Education on Site,Routine,100

ADD2FAF9-7F10-4FFE-ADF5-00CD6490FD12,PASS,20150821,Food Take Out: Food Handler Education on Site,Routine,100

ADD2FAF9-7F10-4FFE-ADF5-00CD6490FD12,PASS,20150220,Food Take Out: Food Handler Education on Site,Routine,100

ADD2FAF9-7F10-4FFE-ADF5-00CD6490FD12,PASS,20140808,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

46ED7008-AF0A-4317-B7AD-00CF8B0897D1,PASS,20160127,Group / Lodging Home (>9): Food Handler Education on Site,Routine,100

46ED7008-AF0A-4317-B7AD-00CF8B0897D1,PASS,20151026,Group / Lodging Home (>9): Food Handler Education on Site,Routine,100

46ED7008-AF0A-4317-B7AD-00CF8B0897D1,PASS,20150824,Group / Lodging Home (>9): Food Handler Education on Site,Routine,100

46ED7008-AF0A-4317-B7AD-00CF8B0897D1,PASS,20150304,Group / Lodging Home (>9): Satisfactory - No Immediate Action Required by PHI,Routine,100

46ED7008-AF0A-4317-B7AD-00CF8B0897D1,PASS,20141002,Group / Lodging Home (>9): Satisfactory - No Immediate Action Required by PHI,Routine,100

46ED7008-AF0A-4317-B7AD-00CF8B0897D1,PASS,20140729,Group / Lodging Home (>9): Food Handler Education on Site,Routine,100

3849BC4C-ABC5-41DA-B03A-00FDEBE74B0C,PASS,20151216,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

3849BC4C-ABC5-41DA-B03A-00FDEBE74B0C,PASS,20150611,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

3849BC4C-ABC5-41DA-B03A-00FDEBE74B0C,PASS,20140929,Food Take Out: Food Handler Education on Site,Routine,100

8B61F9DF-54E1-48F2-826D-01009E4AA696,PASS,20151119,Caterer / Commissary: Satisfactory - No Immediate Action Required by PHI,Routine,100

8B61F9DF-54E1-48F2-826D-01009E4AA696,PASS,20150629,"Caterer / Commissary: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

8B61F9DF-54E1-48F2-826D-01009E4AA696,PASS,20141015,Caterer / Commissary: Satisfactory - No Immediate Action Required by PHI,Routine,100

8B61F9DF-54E1-48F2-826D-01009E4AA696,PASS,20140623,Caterer / Commissary: Satisfactory - No Immediate Action Required by PHI,Routine,100

9BC0D040-4627-4142-9252-010533E17621,PASS,20160429,Restaurant: Food Handler Education on Site,Routine,100

9BC0D040-4627-4142-9252-010533E17621,PASS,20150928,Restaurant: Food Handler Education on Site,Routine,100

91B8B775-024F-4CE4-9B34-010EC51F47F2,PASS,20160316,Long Term Care Facility: Food Handler Education on Site,Routine,100

